from,to,time,count
8620,9341,6668,2
8556,22652,6669,18
2405,8274,6669,1
10658,7751,6669,2
8117,11101,6669,2
11101,7607,6669,1
11101,8235,6669,1
10851,7765,6669,1
2405,7918,6669,1
8117,2405,6669,2
11101,8236,6669,1
11101,7765,6669,1
7706,18007,6669,1
11101,7706,6669,1
11443,8235,6669,1
7706,804,6669,1
2405,7897,6669,1
8017,11237,6669,1
11443,7706,6669,1
11443,7751,6669,1
11101,8117,6669,1
11101,7918,6669,1
8620,24863,6669,1
11101,8274,6669,1
10851,8235,6669,1
2405,8117,6669,1
2405,8235,6669,1
11101,7751,6669,1
11101,7897,6669,1
8327,2060,6670,3
7751,11237,6670,1
7751,11443,6670,1
2405,7765,6670,1
8017,20329,6670,11
8556,23905,6670,4
8777,13922,6670,1
7918,11101,6670,1
2405,7863,6670,1
7918,10658,6670,1
7751,11101,6670,1
8117,2405,6670,1
2405,8215,6670,1
7765,10851,6670,2
8017,12185,6670,11
2405,8017,6670,1
7577,11101,6670,1
8777,21240,6670,1
8556,14363,6670,4
8620,22601,6670,1
7577,9765,6671,1
7577,9766,6671,1
7706,18007,6671,1
8327,17903,6671,2
11443,7751,6671,1
7918,9736,6671,3
8327,2061,6671,20
11443,8236,6671,1
7765,9341,6671,1
11443,7863,6671,1
9763,25524,6671,1
7765,14363,6671,13
8327,2179,6671,1
8556,14363,6671,8
7765,23905,6671,8
2538,7607,6671,1
8941,2299,6671,26
8017,20329,6671,2
7918,23803,6672,15
7765,2680,6672,14
8235,2405,6672,1
9763,25524,6672,1
11394,7607,6672,1
7607,11394,6672,1
2538,7607,6672,1
7918,9736,6672,10
11443,7751,6672,1
8017,20329,6672,1
8556,2680,6672,25
8327,2061,6672,20
7765,2680,6673,12
11394,7863,6673,1
11394,8274,6673,3
7918,23803,6673,11
11237,7751,6673,1
8017,1949,6673,2
11394,8215,6673,1
8941,2299,6673,26
8620,9341,6673,2
8620,24863,6673,23
7765,9341,6673,1
11443,8236,6673,1
7863,2405,6673,1
11101,7751,6673,1
7706,18007,6673,2
8017,11443,6674,1
8941,2299,6674,13
7577,9765,6674,1
8620,15173,6674,1
7918,2179,6674,1
7765,1752,6674,38
8556,2680,6674,38
8236,11443,6674,1
8327,2061,6674,1
8017,10215,6674,1
7577,11443,6674,2
8017,1949,6674,2
10215,7751,6674,1
8327,18574,6674,1
7577,2405,6674,1
8274,11394,6674,1
8017,10658,6674,1
8274,11101,6675,1
7577,10139,6675,1
8327,2061,6675,4
9767,7577,6675,1
11394,8215,6675,1
8556,22652,6675,18
11394,8274,6675,1
7918,2405,6675,1
7765,1752,6675,11
8777,18791,6675,1
8777,18803,6675,1
11394,7863,6675,1
9763,9764,6675,1
8556,2680,6675,11
7751,11101,6676,1
8556,2060,6676,7
10215,8017,6676,1
8777,18791,6676,3
8327,15773,6676,2
8236,11394,6676,1
8235,11101,6676,1
7765,1752,6676,13
8556,22652,6676,1
8327,2060,6676,7
8274,2405,6676,1
8777,18803,6676,8
8236,10215,6676,1
8620,15819,6676,1
10215,8236,6676,1
8236,10851,6676,1
8017,1949,6676,1
7765,13934,6677,1
11394,8236,6677,2
10215,8017,6677,2
8620,24863,6677,1
8327,15770,6677,10
8017,10215,6677,1
9764,9763,6677,1
8117,11394,6677,1
9763,25524,6677,1
8236,11394,6677,1
11101,7706,6677,1
11101,7863,6677,1
8117,10139,6677,1
8236,2538,6677,1
8327,15771,6677,5
11443,8017,6677,1
11101,8274,6677,1
8556,15173,6677,1
8327,15772,6677,1
7765,14088,6677,3
8327,15773,6677,29
8620,18578,6677,1
8327,15601,6677,1
8941,2299,6677,17
8017,11443,6678,2
8117,10215,6678,2
8017,10215,6678,1
8777,18791,6678,7
2538,8017,6678,1
7765,14088,6678,4
8941,20145,6678,8
8017,2538,6678,1
7918,10851,6678,1
10215,8017,6678,1
7765,1752,6678,16
7918,11443,6678,1
10215,7706,6678,1
7765,9341,6678,1
8777,18803,6678,16
7765,13934,6678,1
7918,2538,6678,1
10215,8235,6678,1
8620,14455,6678,23
7706,10215,6678,1
10215,7751,6678,1
7918,10658,6678,1
10215,8117,6678,1
9763,25524,6678,1
8017,20675,6678,1
8620,16927,6679,27
7765,1752,6679,4
7706,11101,6679,1
8117,11394,6679,2
11443,7918,6679,1
8327,15770,6679,8
7765,13934,6679,5
8556,2060,6679,1
11394,8117,6679,1
8941,11748,6679,17
8620,2680,6679,26
8941,20151,6679,1
7765,18574,6679,1
8327,15771,6679,3
8941,18528,6679,4
7765,14088,6679,2
8327,15771,6680,4
7706,11443,6680,4
8235,10215,6680,1
10658,8017,6680,1
8556,2060,6680,2
8327,15770,6680,14
7918,23803,6680,15
8017,9341,6680,1
8620,16927,6680,17
7706,475,6681,10
7577,11101,6681,1
8327,15771,6681,3
10658,8017,6681,1
7765,23803,6681,15
7706,11443,6681,3
7765,20145,6681,8
7863,11101,6681,1
7918,23803,6681,2
2538,7918,6681,2
7765,1252,6681,2
7577,9765,6681,1
7765,14553,6681,11
8327,15770,6681,8
8777,22652,6682,18
8117,10139,6682,2
8327,15771,6682,8
10658,7918,6682,1
8327,15770,6682,14
8274,11101,6682,1
8556,17981,6682,4
8327,15776,6682,10
7918,23803,6682,12
7706,11443,6682,7
8556,13995,6682,35
10851,7918,6682,2
10139,8117,6682,1
8556,2060,6682,3
8941,12199,6683,1
8327,15770,6683,15
8556,17981,6683,1
8327,19427,6683,51
7706,11101,6683,1
8327,15771,6683,1
8777,18803,6683,1
8941,18528,6683,2
8777,18791,6683,1
8274,11101,6683,1
7706,11443,6683,8
11443,8017,6683,1
8941,18173,6683,55
7706,2405,6683,1
9763,25524,6683,1
8556,13995,6683,6
7765,23803,6683,26
8941,18803,6684,8
7765,23803,6684,9
8235,10215,6684,1
8941,18791,6684,3
8777,22601,6684,1
7706,13934,6684,1
9763,25524,6684,1
7918,23803,6684,12
8941,18791,6685,1
8017,16807,6685,6
7577,10851,6685,1
8556,12199,6685,2
10215,8117,6685,1
10215,8235,6685,1
10215,8215,6685,1
8235,10215,6685,1
10215,7751,6685,1
8777,24863,6685,28
8941,18803,6685,6
7577,11237,6685,1
7577,2405,6685,1
8777,18803,6685,8
8777,20145,6685,8
7577,10139,6685,1
7918,23803,6685,11
8941,19379,6685,2
9763,9764,6685,1
8556,11541,6685,1
10215,7863,6685,1
8777,18791,6685,2
8017,16808,6685,2
10215,7897,6685,1
10215,8274,6685,1
8556,11546,6685,5
10215,8017,6685,1
8017,18826,6685,1
8117,10215,6685,2
8274,10215,6686,1
8327,19153,6686,2
8215,10215,6686,1
7577,9766,6686,1
8327,24257,6686,1
8327,16791,6686,142
8556,11546,6686,4
7765,11443,6686,7
8777,24863,6686,48
8556,14570,6686,2
10139,7863,6686,1
8327,16787,6686,1
11443,8215,6686,2
8556,12199,6686,1
7765,23803,6686,9
8620,16927,6686,3
8556,22652,6687,18
11101,7706,6687,1
8941,20646,6687,17
7577,9765,6687,1
9764,9763,6687,1
8327,16791,6687,24
8620,16927,6687,16
8941,23905,6687,1
9765,9766,6687,1
9767,9765,6687,1
8777,3055,6687,11
8556,14570,6687,1
11443,8215,6687,5
8777,24863,6687,42
8327,16791,6688,24
8117,10215,6688,1
11101,7751,6688,1
8777,3055,6688,1
2538,7607,6688,1
10215,7751,6688,3
7706,23110,6688,46
10658,8215,6688,19
10139,7751,6688,1
7765,23803,6688,11
2405,7863,6688,1
9767,9765,6688,1
8620,16927,6688,17
11101,8215,6688,7
7706,23110,6689,2
11101,8215,6689,24
7765,23874,6689,39
8777,15014,6689,1
8556,9341,6689,1
8327,16791,6689,24
10851,8215,6689,25
7765,23873,6689,2
8941,20646,6689,33
9763,25524,6689,1
7765,23869,6689,1
8941,23905,6689,2
8556,22652,6689,19
8235,10215,6689,1
8777,3055,6689,3
7751,10215,6689,1
8017,9341,6689,1
8215,11237,6689,1
9763,25524,6690,1
8327,16791,6690,47
8327,16787,6690,1
8117,11443,6690,1
8327,10190,6690,1
11443,7765,6690,1
7577,11443,6690,1
8327,24257,6690,1
9765,7577,6690,1
10851,7765,6690,1
11443,7863,6690,1
10851,7918,6690,1
8777,15013,6690,1
11443,8017,6690,1
11443,7897,6690,2
8556,22652,6690,2
11443,8117,6690,1
8620,16927,6690,54
10215,7751,6691,1
10215,7897,6691,1
8327,10622,6691,1
10215,8274,6691,1
8327,10192,6691,6
10139,7751,6691,1
8327,10191,6691,27
8777,18791,6691,2
8117,10215,6691,2
8235,11443,6691,7
10215,8235,6691,2
10215,8236,6691,1
10215,7607,6691,1
10215,8117,6691,1
10215,7918,6691,1
8941,19379,6691,1
10215,7863,6692,1
10215,7706,6692,1
8777,18791,6692,14
10215,8215,6692,1
8941,18803,6692,5
8941,18791,6692,1
10215,8017,6692,1
8556,14570,6692,2
8236,10215,6692,1
10215,7765,6692,1
7918,10851,6693,2
7751,11443,6693,31
8556,1237,6693,5
9767,9765,6694,2
7577,11443,6695,1
9763,9764,6695,1
9763,25524,6695,1
8941,15819,6695,1
8556,2292,6696,11
7765,11443,6696,1
9763,25524,6696,1
7577,11443,6697,1
7577,9765,6697,1
7577,10139,6697,1
8777,17963,6697,1
8941,9738,6697,8
9764,9763,6697,1
8777,18791,6697,15
8777,18803,6697,12
8941,3079,6697,27
10658,7897,6698,1
8777,13934,6698,1
8777,18791,6698,1
7577,9765,6698,1
8777,18803,6698,13
8777,14088,6698,3
8777,14084,6698,1
8556,24263,6698,1
8620,9341,6698,1
10658,7918,6698,1
8941,9738,6698,22
10139,7751,6698,1
8556,24247,6698,1
10139,7765,6699,1
10658,7706,6699,1
10658,7765,6699,1
10658,8017,6699,1
8017,11443,6699,1
7897,11443,6699,1
10139,8274,6699,2
7607,10215,6699,1
10139,8235,6699,1
10139,7751,6699,1
8017,10215,6699,1
10139,7918,6699,1
10139,7897,6699,1
10139,8236,6699,1
9767,7577,6699,1
8941,9738,6699,42
10658,7751,6699,1
8235,10215,6699,2
8620,24301,6700,11
8017,10139,6700,1
8777,13934,6700,1
7765,10215,6700,1
10139,8017,6700,1
8777,2285,6700,23
8556,23884,6700,4
8777,14088,6700,4
8941,9738,6700,18
10139,7706,6700,1
8236,11394,6700,1
7751,10658,6700,1
7897,10658,6700,1
8620,24301,6701,9
8777,2285,6701,15
8274,10139,6701,1
9763,25524,6701,1
8235,10139,6702,1
7765,10215,6702,1
8556,23884,6702,1
9763,25524,6702,1
8556,2189,6702,3
10139,8235,6702,1
8777,2285,6702,23
7751,10658,6703,1
8777,2285,6703,39
11394,8117,6703,1
8274,10215,6703,1
11443,7897,6703,1
7577,9765,6703,1
11443,7863,6703,1
8274,11443,6703,1
8274,2405,6703,1
8941,9738,6703,25
11443,7751,6703,1
8117,11394,6703,1
8620,24301,6703,9
7577,11101,6703,1
7577,9766,6703,1
10215,7751,6703,1
11443,8274,6703,1
11443,8236,6703,1
10139,7751,6704,1
8777,21006,6704,2
10851,8236,6704,1
8620,24301,6704,24
8556,18339,6704,27
10851,7897,6704,1
8556,23884,6704,1
8236,10851,6704,1
7751,10658,6705,1
7897,11443,6705,1
8556,18339,6705,1
8556,23884,6705,1
9763,9764,6705,1
8274,10215,6705,1
8777,21006,6705,1
7751,11443,6705,1
11237,8215,6705,1
8236,11394,6706,1
8236,10215,6706,1
8236,11101,6706,1
9765,7577,6706,1
11237,8215,6706,4
8117,10215,6706,2
8777,21006,6706,1
7577,11443,6706,1
7577,10658,6706,1
9764,9763,6707,1
11443,8274,6707,1
9763,25524,6707,1
11394,8117,6707,1
8620,24301,6707,9
7577,11101,6707,1
10139,7751,6707,1
8777,9341,6707,1
8777,21006,6707,3
8117,11394,6707,1
8777,21009,6707,1
7918,10215,6707,1
11394,8236,6707,2
10658,7863,6707,1
8777,21003,6707,1
8620,24301,6708,21
8556,23884,6708,5
8556,2189,6708,18
7706,11443,6708,20
9763,25524,6708,1
8017,11101,6708,1
8941,3368,6709,5
8941,3347,6709,2
2538,8235,6709,1
8777,17087,6709,1
2538,8236,6709,1
11101,8236,6709,1
8620,17880,6709,5
8777,17084,6709,1
2538,7607,6709,1
10215,7751,6709,1
8777,17083,6709,2
8777,21003,6709,1
2538,8274,6709,1
2538,7863,6709,1
7577,11101,6709,1
8556,2189,6709,18
7607,11101,6710,1
2405,7765,6711,1
8777,17090,6711,1
2405,7706,6711,1
8556,2189,6711,9
8777,17087,6711,1
8777,17083,6711,2
8941,3368,6711,5
8941,3347,6711,1
8777,2595,6711,11
8620,18302,6712,1
8941,3347,6712,1
7765,2405,6712,1
8777,2594,6712,1
8236,2538,6712,2
7863,11443,6712,5
8777,17090,6712,1
7765,10215,6712,2
11394,7607,6713,1
9763,25524,6713,1
8777,2595,6713,3
7765,11237,6713,1
8777,17090,6713,1
8777,17087,6713,1
7897,11101,6713,1
7765,11443,6713,7
11237,7765,6713,1
8235,10215,6713,1
7765,10139,6713,1
8556,23905,6713,4
8777,17083,6713,2
11394,8235,6713,1
7765,10851,6713,1
8556,14363,6713,4
8235,2538,6713,1
7918,11101,6713,1
7607,2538,6713,1
7607,11394,6713,1
10139,7765,6714,1
8941,3368,6714,5
8556,14363,6714,5
8235,10215,6714,1
7607,10215,6714,1
9763,25524,6714,1
8941,18339,6714,1
8941,3347,6714,2
7577,2538,6714,1
10851,7765,6715,1
8777,17090,6715,1
8556,14363,6715,4
9763,9764,6715,1
8941,13954,6715,1
8777,21006,6715,2
8556,23905,6715,4
7751,10215,6715,1
8777,2595,6715,3
8941,13934,6715,2
9767,7577,6716,1
7577,10215,6716,1
8777,2595,6716,2
8556,2680,6716,14
8777,21003,6716,1
7577,9765,6716,1
7765,11101,6716,1
7918,11101,6716,1
8777,2285,6716,15
8777,24915,6716,1
9764,9763,6717,1
8556,9341,6718,1
7577,9766,6718,1
8882,2595,6718,11
8274,10851,6718,1
11237,8017,6718,1
7577,11101,6718,1
11237,8235,6718,1
11237,7897,6718,1
8274,11101,6718,1
8556,2680,6718,12
11237,8274,6718,1
8274,11394,6718,1
8777,2595,6718,3
8274,10658,6718,1
9763,25524,6719,1
8777,2595,6719,3
8017,11237,6719,1
8941,24661,6719,1
8941,9816,6719,10
7577,9765,6719,1
8941,24660,6719,1
8777,2284,6719,15
10215,7751,6720,1
8777,2285,6720,1
8274,11237,6720,1
9763,25524,6720,1
8777,2284,6720,1
8556,14088,6720,7
8882,2595,6720,11
8556,13934,6720,2
11394,8274,6721,1
7577,11394,6721,1
8777,2285,6722,20
8777,2595,6722,10
8882,2595,6722,1
8777,12199,6722,1
8556,18574,6722,1
8777,16209,6722,21
8556,13934,6722,1
8777,16215,6722,1
10139,7751,6722,1
10139,7751,6723,3
8882,20145,6723,8
8777,22601,6723,1
8777,1279,6723,8
8777,18528,6723,4
8777,1279,6724,1
8556,13934,6724,1
7897,11237,6724,1
8556,14088,6724,2
8777,18578,6725,1
9763,25524,6725,1
8882,20151,6725,1
9763,9764,6725,1
8882,3391,6725,17
8777,12080,6725,30
8274,2680,6725,14
8236,10658,6726,1
11101,7765,6726,1
10139,7706,6726,1
8556,20145,6726,8
9763,25524,6726,1
11101,7918,6726,1
8274,18803,6726,1
10139,8235,6726,1
8556,1252,6726,2
8274,18791,6726,1
10139,7751,6726,1
10139,8274,6726,1
10139,7918,6726,1
8556,13934,6726,3
10139,8236,6727,1
8777,12618,6727,2
10139,7863,6727,1
8777,14363,6727,4
8777,23905,6727,4
8235,11237,6727,1
10139,7765,6727,1
8274,10139,6727,1
7706,10139,6727,1
8274,18803,6727,7
8274,18791,6727,1
9764,9763,6727,1
10139,8017,6727,1
10139,7706,6727,1
8777,21130,6728,15
8274,18803,6728,6
8556,14553,6728,11
2538,8274,6728,1
8777,21129,6728,1
8274,18791,6728,3
8777,14013,6728,1
10139,7751,6728,1
7751,11394,6728,1
7751,11394,6729,1
11394,7751,6729,1
8777,21129,6729,1
7918,11101,6729,1
8274,2060,6729,7
11443,8117,6729,7
8274,22652,6729,18
2538,7918,6729,1
2538,7751,6729,1
2538,8236,6729,1
2538,7863,6729,1
7577,10139,6729,1
10215,7751,6729,1
8556,23803,6729,46
7751,10658,6729,1
2538,7607,6729,1
2538,8017,6729,1
8777,21130,6729,6
2538,8235,6729,1
7751,11443,6729,1
2538,8215,6729,1
7751,10139,6730,2
8274,22601,6730,1
8017,10139,6730,1
7577,11443,6730,1
8777,21130,6730,17
11443,7751,6730,1
7706,10139,6731,1
8882,15597,6731,2
7706,10851,6731,1
8882,15601,6731,72
7706,2538,6731,1
8882,15613,6731,1
7706,10215,6731,1
8882,15609,6731,4
8882,15600,6731,1
9763,25524,6731,1
8556,23803,6732,13
11443,8117,6732,7
2405,8274,6732,1
8882,2060,6732,7
8235,2538,6732,1
8017,10139,6732,1
8274,2060,6732,2
10215,7751,6732,1
9763,25524,6732,1
10139,7751,6732,1
10139,7706,6732,1
7706,10851,6733,1
8274,2405,6733,1
11394,7751,6733,2
7577,9765,6733,1
10139,7751,6733,1
7607,2538,6733,1
2405,8236,6733,1
9767,7577,6733,1
10851,7706,6733,1
10139,8236,6733,1
10139,8235,6733,1
8556,23803,6733,11
8556,23869,6733,1
10139,7897,6733,1
8556,23874,6733,39
10139,7607,6733,1
8556,23873,6733,2
10139,7918,6733,1
7706,11101,6733,1
11443,8274,6733,1
7706,11394,6733,1
7706,11237,6733,2
8882,4385,6734,13
8215,10139,6734,1
10139,7863,6734,1
8215,10658,6734,1
11101,8236,6734,1
10139,7765,6734,1
11237,7706,6734,2
10139,8215,6734,1
8274,2060,6734,9
7918,10139,6734,1
7706,11443,6734,23
7577,9766,6734,1
10139,7706,6734,1
11443,8117,6734,7
11101,7706,6734,2
8777,21130,6734,14
7577,9765,6735,1
8274,2060,6735,1
9763,9764,6735,1
11394,8117,6736,1
8777,21130,6736,8
11394,7863,6736,1
10139,8215,6736,1
8882,2060,6736,3
8235,2405,6736,1
10139,7751,6736,1
8882,3080,6736,1
10658,7751,6736,1
8117,11394,6736,1
8274,11394,6736,1
8235,2538,6736,1
11394,7751,6736,1
7706,11101,6736,1
8274,2060,6736,2
8274,2538,6736,1
8882,3081,6736,31
11394,7751,6737,1
8274,2060,6737,6
7863,10139,6737,1
9765,9766,6737,1
8777,15076,6737,17
9767,9765,6737,1
11394,8235,6737,1
7577,10139,6737,1
11394,8274,6737,1
11394,7706,6737,1
9763,25524,6737,1
9764,9763,6737,1
8882,1761,6738,19
11443,8117,6738,7
9763,25524,6738,1
8882,1762,6738,1
8777,13939,6738,2
10658,8236,6739,1
10658,7918,6739,1
10658,7863,6739,1
8882,1761,6739,9
10658,7897,6739,1
10658,8274,6739,1
10658,8215,6739,2
9767,9765,6739,1
11443,8117,6739,7
10658,7607,6739,1
8117,10658,6739,2
10658,8235,6739,1
7577,10851,6739,1
10658,8117,6739,1
10658,7765,6739,1
8017,4385,6740,14
8274,2060,6740,6
7577,2538,6740,1
11237,7706,6740,1
8017,2060,6740,7
7897,10658,6741,1
7918,10139,6741,1
2538,8235,6741,2
8017,18791,6741,1
8017,18803,6741,1
7897,10139,6741,1
8882,2060,6742,7
2405,8235,6742,1
8017,2595,6742,11
8017,18791,6742,6
11443,8117,6742,1
8274,20228,6742,1
8017,4385,6742,2
8017,18803,6742,15
7765,10658,6743,1
10215,7751,6743,1
8017,2060,6743,7
9763,25524,6743,1
8017,2595,6743,10
7918,10139,6743,1
8017,18803,6743,8
8017,18791,6743,3
8274,10658,6744,1
9765,9766,6744,2
8962,3368,6744,23
8882,1761,6744,2
8236,2538,6744,1
8882,4385,6744,13
9763,25524,6744,1
8274,2060,6744,4
8962,3396,6744,5
8882,2060,6745,7
8274,1802,6745,43
11443,8117,6745,1
9763,9764,6745,1
8017,15609,6745,2
8017,15601,6745,36
9767,9765,6745,2
8017,15597,6745,1
8882,4385,6745,2
8962,15600,6746,1
8882,1778,6746,1
8017,18791,6746,1
8017,15597,6746,1
8017,15609,6746,2
8017,15600,6746,1
8962,15601,6746,18
8017,15613,6746,1
11394,8274,6746,1
8882,24863,6746,39
8017,18803,6746,1
8962,3369,6746,1
8017,24863,6746,39
8117,2405,6746,1
8017,15601,6746,36
8236,10658,6746,1
8962,13934,6746,1
8117,10658,6746,1
8117,10139,6746,1
7765,10139,6746,1
8962,14088,6746,3
8274,1802,6746,22
8962,15597,6746,1
8017,15609,6747,2
8962,13934,6747,1
8882,1761,6747,10
8017,15601,6747,31
8017,22652,6747,18
8017,15600,6747,1
7751,10139,6747,1
8017,15597,6747,3
8017,18791,6747,1
8962,13969,6747,2
9763,9764,6747,1
8017,22601,6747,1
8017,18803,6747,1
11443,7897,6747,1
11443,8017,6747,1
8017,12080,6747,30
8274,1802,6747,18
8962,14088,6747,5
8882,24863,6747,43
10658,7897,6748,1
10139,7765,6748,1
10658,8235,6748,1
10139,7918,6748,1
10658,8117,6748,1
10658,8236,6748,1
10139,7607,6748,1
10658,8274,6748,1
10658,7918,6748,1
10139,7706,6748,1
10139,8236,6748,1
11101,7863,6748,1
8017,2538,6748,1
11101,8236,6748,1
10139,8117,6748,1
11443,8117,6748,2
10139,7751,6748,2
10658,7765,6748,1
10658,8215,6748,1
8274,1802,6748,10
8117,10139,6748,2
10139,7863,6748,1
8017,24863,6748,43
10139,7897,6748,1
10139,8274,6748,1
8117,10658,6748,2
10658,7607,6748,1
8236,11101,6749,2
9763,25524,6749,1
7577,11101,6749,1
8962,20145,6749,8
10658,7863,6749,1
11101,7765,6749,1
8882,24863,6749,63
8017,15597,6749,3
8274,1802,6749,27
8117,10139,6749,2
8017,15600,6749,1
8017,15609,6749,5
11394,8235,6749,1
8017,15601,6749,63
11101,7918,6749,1
8017,12199,6749,2
8882,18098,6749,2
8017,18803,6750,8
8017,12080,6750,30
7897,11443,6750,2
8882,24863,6750,22
9763,25524,6750,1
10215,8117,6750,1
8017,2285,6750,23
9767,7577,6750,1
10215,7765,6750,1
8017,24863,6750,21
7577,9766,6750,1
10215,7863,6750,2
8017,18791,6750,2
8117,10215,6750,2
8274,1802,6750,2
7918,10139,6750,1
8882,12199,6750,1
8882,11541,6750,1
7577,9765,6750,1
10139,7751,6751,1
8017,20145,6751,8
8882,24863,6751,42
8017,2285,6751,41
8962,20145,6751,1
8017,24863,6751,28
8882,9341,6751,1
8274,1802,6751,2
7918,10215,6751,1
7577,9765,6751,1
8117,10139,6751,2
7918,2405,6751,1
8215,10658,6751,1
10139,8117,6751,1
2538,8017,6751,1
7918,10851,6751,1
10139,7918,6751,3
7918,10139,6751,1
8235,18173,6751,38
8274,12071,6752,10
11443,8117,6752,7
8017,2285,6752,5
8235,21295,6752,1
8235,22601,6752,1
7577,10658,6752,1
10215,7751,6752,1
10139,7751,6752,1
8017,24863,6752,28
7918,11101,6752,1
8235,22601,6753,1
8962,20145,6753,8
8882,24863,6753,50
8117,10658,6753,1
8235,21295,6753,1
8235,18574,6753,1
10658,7607,6753,1
7897,11443,6753,25
8235,20145,6753,8
10658,8274,6753,1
8017,24863,6753,62
11394,7897,6754,1
8235,11751,6754,1
7607,10658,6754,1
7765,10215,6754,1
7897,10139,6754,1
7765,11101,6754,1
8017,24863,6754,42
8235,11753,6754,2
8017,2934,6754,1
2405,7918,6754,1
8882,11546,6754,4
11394,8274,6754,1
8274,12071,6754,13
9763,9764,6755,1
8235,20145,6755,9
9763,25524,6755,1
7607,10658,6755,1
7706,10139,6755,1
8962,18803,6755,1
8962,18791,6755,1
8215,22652,6755,18
8235,15408,6755,1
8882,24863,6755,43
8274,12071,6755,30
8017,3055,6755,8
11443,8117,6755,7
8117,10215,6755,1
10215,7918,6756,1
8274,10658,6756,1
8235,14088,6756,2
8235,20145,6756,1
8274,12071,6756,17
8117,2538,6756,1
8215,23905,6756,4
8017,2299,6756,19
8962,953,6756,1
8215,14363,6756,4
8962,961,6756,8
8274,15823,6756,1
8117,11101,6756,1
8235,13934,6756,1
10139,7751,6756,1
8117,2405,6756,1
8017,3055,6756,3
9763,25524,6756,1
8235,15408,6756,1
8117,10139,6756,1
8235,15412,6756,1
9764,9763,6757,1
11237,8215,6757,1
8962,961,6757,12
8117,11101,6757,2
10215,7751,6757,1
7607,10658,6757,1
8882,24863,6757,38
8017,3055,6757,1
8017,3068,6757,1
11101,8117,6757,1
8274,12071,6758,6
8017,15014,6758,1
8017,3055,6758,3
8017,15013,6758,1
